"STATION","NAME","DATE","DLY-DUTR-NORMAL","DLY-DUTR-STDDEV","DLY-TAVG-NORMAL","DLY-TAVG-STDDEV","DLY-TMAX-NORMAL","DLY-TMAX-STDDEV","DLY-TMIN-NORMAL","DLY-TMIN-STDDEV"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","06-27","-4.2","-13.4","20.5","-14.3","27.3","-13.6","13.7","-13.8"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","06-28","-4.2","-13.4","20.6","-14.4","27.4","-13.7","13.8","-13.8"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","06-29","-4.2","-13.4","20.7","-14.4","27.5","-13.7","13.9","-13.8"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","06-30","-4.2","-13.5","20.8","-14.4","27.6","-13.7","14.1","-13.8"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-01","-4.2","-13.6","20.9","-14.4","27.7","-13.8","14.2","-13.8"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-02","-4.2","-13.6","21.1","-14.4","27.8","-13.8","14.3","-13.8"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-03","-4.2","-13.7","21.1","-14.4","27.9","-13.9","14.3","-13.8"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-04","-4.2","-13.7","21.2","-14.4","28.0","-13.9","14.4","-13.8"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-05","-4.2","-13.7","21.3","-14.5","28.1","-13.9","14.5","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-06","-4.2","-13.7","21.3","-14.5","28.1","-13.9","14.6","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-07","-4.2","-13.8","21.4","-14.5","28.2","-14.0","14.6","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-08","-4.2","-13.8","21.4","-14.5","28.2","-14.0","14.7","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-09","-4.2","-13.8","21.5","-14.5","28.3","-14.0","14.7","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-10","-4.2","-13.8","21.6","-14.5","28.3","-14.0","14.8","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-11","-4.2","-13.8","21.6","-14.5","28.4","-14.0","14.8","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-12","-4.2","-13.9","21.6","-14.5","28.4","-14.0","14.9","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-13","-4.2","-13.9","21.7","-14.5","28.4","-14.1","14.9","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-14","-4.3","-13.9","21.7","-14.5","28.4","-14.1","14.9","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-15","-4.3","-13.9","21.7","-14.6","28.4","-14.1","14.9","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-16","-4.3","-13.9","21.7","-14.6","28.4","-14.1","14.9","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-17","-4.3","-13.9","21.7","-14.6","28.4","-14.1","15.0","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-18","-4.3","-13.9","21.7","-14.6","28.4","-14.1","15.0","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-19","-4.3","-13.9","21.7","-14.6","28.4","-14.1","15.0","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-20","-4.3","-13.9","21.7","-14.6","28.4","-14.1","15.0","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-21","-4.3","-13.9","21.7","-14.6","28.4","-14.1","15.0","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-22","-4.3","-13.9","21.7","-14.6","28.4","-14.1","14.9","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-23","-4.3","-13.9","21.7","-14.6","28.4","-14.1","14.9","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-24","-4.3","-13.9","21.7","-14.6","28.4","-14.1","14.9","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-25","-4.3","-13.8","21.6","-14.6","28.3","-14.1","14.9","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-26","-4.3","-13.8","21.6","-14.6","28.3","-14.1","14.9","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-27","-4.3","-13.8","21.6","-14.6","28.3","-14.1","14.9","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-28","-4.3","-13.8","21.6","-14.6","28.3","-14.1","14.8","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-29","-4.3","-13.8","21.5","-14.6","28.2","-14.1","14.8","-13.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-30","-4.3","-13.7","21.5","-14.6","28.2","-14.1","14.8","-13.8"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","07-31","-4.3","-13.7","21.4","-14.6","28.2","-14.1","14.7","-13.8"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-01","-4.3","-13.7","21.4","-14.5","28.1","-14.1","14.7","-13.8"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-02","-4.3","-13.7","21.4","-14.5","28.1","-14.1","14.7","-13.8"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-03","-4.3","-13.6","21.3","-14.5","28.1","-14.1","14.6","-13.7"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-04","-4.3","-13.6","21.3","-14.5","28.0","-14.1","14.6","-13.7"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-05","-4.3","-13.6","21.2","-14.5","27.9","-14.1","14.5","-13.7"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-06","-4.3","-13.6","21.2","-14.4","27.9","-14.1","14.4","-13.7"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-07","-4.3","-13.6","21.1","-14.4","27.9","-14.1","14.4","-13.7"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-08","-4.3","-13.6","21.1","-14.4","27.8","-14.1","14.3","-13.6"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-09","-4.3","-13.6","21.0","-14.4","27.8","-14.1","14.2","-13.6"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-10","-4.2","-13.6","20.9","-14.4","27.7","-14.1","14.2","-13.6"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-11","-4.2","-13.5","20.9","-14.4","27.7","-14.1","14.1","-13.6"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-12","-4.2","-13.5","20.8","-14.4","27.6","-14.1","14.1","-13.6"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-13","-4.2","-13.4","20.8","-14.4","27.6","-14.1","13.9","-13.5"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-14","-4.2","-13.4","20.7","-14.4","27.5","-14.1","13.9","-13.5"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-15","-4.2","-13.4","20.6","-14.4","27.4","-14.1","13.8","-13.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-16","-4.1","-13.4","20.6","-14.4","27.3","-14.1","13.7","-13.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-17","-4.1","-13.3","20.4","-14.3","27.3","-14.0","13.6","-13.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-18","-4.1","-13.3","20.4","-14.3","27.2","-14.0","13.5","-13.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-19","-4.1","-13.3","20.3","-14.3","27.1","-14.0","13.4","-13.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-20","-4.1","-13.3","20.2","-14.3","27.1","-14.0","13.3","-13.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-21","-4.0","-13.2","20.1","-14.3","26.9","-14.0","13.2","-13.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-22","-4.0","-13.2","20.0","-14.3","26.9","-14.0","13.1","-13.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-23","-4.0","-13.2","19.9","-14.3","26.8","-14.0","13.0","-13.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-24","-3.9","-13.2","19.8","-14.3","26.7","-14.0","12.9","-13.2"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-25","-3.9","-13.2","19.7","-14.3","26.6","-14.0","12.7","-13.2"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-26","-3.9","-13.2","19.6","-14.3","26.4","-14.0","12.6","-13.2"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-27","-3.9","-13.2","19.4","-14.2","26.3","-14.0","12.5","-13.2"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-28","-3.9","-13.2","19.3","-14.2","26.2","-14.0","12.3","-13.2"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-29","-3.9","-13.2","19.2","-14.2","26.1","-14.1","12.2","-13.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-30","-3.9","-13.2","19.0","-14.2","25.9","-14.1","12.1","-13.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","08-31","-3.8","-13.2","18.9","-14.2","25.8","-14.1","11.9","-13.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-01","-3.8","-13.2","18.7","-14.2","25.7","-14.1","11.7","-13.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-02","-3.8","-13.2","18.6","-14.2","25.6","-14.1","11.6","-13.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-03","-3.8","-13.2","18.4","-14.2","25.4","-14.1","11.4","-13.0"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-04","-3.8","-13.2","18.2","-14.2","25.2","-14.1","11.2","-13.0"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-05","-3.8","-13.1","18.1","-14.2","25.1","-14.1","11.1","-12.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-06","-3.8","-13.1","17.9","-14.2","24.9","-14.1","10.9","-12.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-07","-3.8","-13.1","17.7","-14.2","24.7","-14.1","10.7","-12.9"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-08","-3.7","-13.1","17.5","-14.1","24.6","-14.1","10.5","-12.8"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-09","-3.7","-13.1","17.3","-14.1","24.3","-14.1","10.3","-12.8"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-10","-3.7","-13.1","17.2","-14.1","24.2","-14.1","10.1","-12.8"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-11","-3.7","-13.1","16.9","-14.1","24.0","-14.1","9.9","-12.8"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-12","-3.7","-13.1","16.7","-14.1","23.8","-14.1","9.7","-12.8"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-13","-3.7","-13.1","16.6","-14.1","23.6","-14.1","9.5","-12.7"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-14","-3.7","-13.1","16.3","-14.0","23.4","-14.1","9.3","-12.7"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-15","-3.7","-13.1","16.1","-14.0","23.2","-14.1","9.1","-12.7"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-16","-3.6","-13.1","15.9","-13.9","23.0","-14.1","8.8","-12.7"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-17","-3.6","-13.1","15.7","-13.9","22.8","-14.1","8.6","-12.6"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-18","-3.6","-13.1","15.4","-13.9","22.6","-14.0","8.4","-12.6"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-19","-3.6","-13.1","15.2","-13.9","22.3","-14.0","8.2","-12.6"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-20","-3.6","-13.1","15.0","-13.9","22.1","-13.9","7.9","-12.6"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-21","-3.6","-13.0","14.8","-13.8","21.9","-13.9","7.7","-12.6"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-22","-3.5","-13.0","14.6","-13.8","21.7","-13.9","7.4","-12.5"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-23","-3.5","-12.9","14.3","-13.8","21.5","-13.9","7.2","-12.5"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-24","-3.4","-12.9","14.1","-13.8","21.3","-13.9","6.9","-12.5"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-25","-3.4","-12.9","13.9","-13.8","21.1","-13.8","6.7","-12.5"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-26","-3.4","-12.8","13.7","-13.8","20.9","-13.8","6.5","-12.5"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-27","-3.4","-12.8","13.4","-13.8","20.7","-13.8","6.3","-12.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-28","-3.3","-12.8","13.2","-13.8","20.4","-13.7","6.0","-12.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-29","-3.3","-12.7","13.0","-13.8","20.2","-13.7","5.8","-12.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","09-30","-3.3","-12.7","12.8","-13.8","20.1","-13.7","5.6","-12.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-01","-3.3","-12.6","12.6","-13.8","19.8","-13.7","5.3","-12.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-02","-3.2","-12.6","12.3","-13.8","19.6","-13.7","5.1","-12.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-03","-3.2","-12.5","12.1","-13.8","19.4","-13.6","4.8","-12.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-04","-3.2","-12.5","11.9","-13.8","19.2","-13.6","4.6","-12.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-05","-3.1","-12.4","11.7","-13.8","19.1","-13.6","4.4","-12.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-06","-3.1","-12.4","11.5","-13.8","18.8","-13.6","4.2","-12.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-07","-3.1","-12.4","11.3","-13.8","18.7","-13.5","3.9","-12.5"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-08","-3.1","-12.4","11.1","-13.8","18.5","-13.4","3.7","-12.5"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-09","-3.0","-12.3","10.9","-13.8","18.3","-13.4","3.6","-12.5"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-10","-3.0","-12.3","10.7","-13.8","18.1","-13.4","3.3","-12.5"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-11","-3.0","-12.3","10.5","-13.8","17.9","-13.3","3.1","-12.5"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-12","-2.9","-12.3","10.3","-13.8","17.7","-13.3","2.9","-12.5"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-13","-2.9","-12.3","10.2","-13.7","17.6","-13.3","2.7","-12.5"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-14","-2.9","-12.3","9.9","-13.7","17.4","-13.3","2.6","-12.5"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-15","-2.9","-12.2","9.8","-13.7","17.2","-13.2","2.4","-12.6"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-16","-2.9","-12.2","9.6","-13.7","17.1","-13.2","2.2","-12.6"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-17","-2.9","-12.2","9.4","-13.7","16.8","-13.2","2.0","-12.6"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-18","-2.9","-12.3","9.3","-13.7","16.7","-13.2","1.8","-12.6"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-19","-2.9","-12.3","9.1","-13.7","16.5","-13.2","1.7","-12.6"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-20","-3.0","-12.3","8.9","-13.7","16.3","-13.2","1.6","-12.6"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-21","-3.0","-12.3","8.8","-13.7","16.2","-13.2","1.4","-12.6"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-22","-3.1","-12.4","8.6","-13.7","16.0","-13.2","1.2","-12.6"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-23","-3.1","-12.4","8.4","-13.7","15.8","-13.2","1.1","-12.6"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-24","-3.1","-12.4","8.3","-13.6","15.6","-13.2","0.9","-12.5"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-25","-3.2","-12.4","8.2","-13.6","15.4","-13.2","0.8","-12.5"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-26","-3.2","-12.5","8.0","-13.6","15.3","-13.2","0.7","-12.5"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-27","-3.3","-12.5","7.8","-13.6","15.1","-13.2","0.6","-12.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-28","-3.3","-12.6","7.7","-13.6","14.9","-13.2","0.4","-12.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-29","-3.4","-12.6","7.6","-13.5","14.7","-13.2","0.3","-12.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-30","-3.5","-12.6","7.4","-13.5","14.6","-13.1","0.2","-12.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","10-31","-3.6","-12.7","7.2","-13.4","14.3","-13.1","0.1","-12.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-01","-3.7","-12.7","7.1","-13.4","14.2","-13.1","0.0","-12.4"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-02","-3.7","-12.7","6.9","-13.4","13.9","-13.1","-0.1","-12.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-03","-3.8","-12.8","6.8","-13.3","13.8","-13.1","-0.2","-12.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-04","-3.9","-12.8","6.6","-13.3","13.6","-13.1","-0.3","-12.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-05","-4.1","-12.8","6.5","-13.3","13.3","-13.1","-0.4","-12.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-06","-4.2","-12.8","6.3","-13.3","13.2","-13.1","-0.5","-12.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-07","-4.3","-12.8","6.2","-13.3","12.9","-13.0","-0.6","-12.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-08","-4.4","-12.9","6.0","-13.2","12.7","-13.0","-0.7","-12.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-09","-4.5","-12.9","5.9","-13.2","12.5","-13.0","-0.8","-12.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-10","-4.6","-13.0","5.7","-13.2","12.3","-13.0","-0.9","-12.2"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-11","-4.7","-13.0","5.6","-13.2","12.1","-13.0","-0.9","-12.2"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-12","-4.8","-13.1","5.4","-13.2","11.9","-12.9","-1.1","-12.2"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-13","-4.9","-13.1","5.2","-13.1","11.7","-12.9","-1.2","-12.2"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-14","-5.1","-13.1","5.1","-13.1","11.4","-12.9","-1.3","-12.2"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-15","-5.2","-13.1","4.9","-13.1","11.2","-12.9","-1.4","-12.2"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-16","-5.3","-13.2","4.7","-13.0","11.0","-12.8","-1.5","-12.2"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-17","-5.4","-13.2","4.6","-12.9","10.7","-12.8","-1.6","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-18","-5.6","-13.2","4.4","-12.9","10.5","-12.7","-1.7","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-19","-5.7","-13.2","4.2","-12.9","10.3","-12.7","-1.8","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-20","-5.8","-13.2","4.1","-12.8","10.1","-12.7","-1.9","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-21","-5.9","-13.3","3.9","-12.8","9.8","-12.6","-2.1","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-22","-6.0","-13.3","3.7","-12.8","9.6","-12.6","-2.2","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-23","-6.1","-13.3","3.6","-12.7","9.4","-12.5","-2.3","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-24","-6.2","-13.3","3.4","-12.7","9.2","-12.4","-2.4","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-25","-6.3","-13.3","3.2","-12.7","8.9","-12.4","-2.6","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-26","-6.3","-13.3","3.0","-12.7","8.7","-12.4","-2.7","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-27","-6.4","-13.3","2.8","-12.7","8.5","-12.3","-2.8","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-28","-6.5","-13.3","2.7","-12.6","8.3","-12.3","-3.0","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-29","-6.6","-13.4","2.5","-12.6","8.1","-12.3","-3.1","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","11-30","-6.7","-13.4","2.3","-12.6","7.9","-12.3","-3.3","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-01","-6.7","-13.4","2.1","-12.6","7.7","-12.3","-3.4","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-02","-6.7","-13.4","1.9","-12.6","7.4","-12.3","-3.6","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-03","-6.8","-13.4","1.7","-12.6","7.2","-12.3","-3.7","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-04","-6.8","-13.4","1.6","-12.6","7.1","-12.3","-3.9","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-05","-6.9","-13.4","1.4","-12.6","6.8","-12.3","-4.1","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-06","-6.9","-13.4","1.2","-12.6","6.6","-12.2","-4.2","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-07","-6.9","-13.4","1.0","-12.6","6.4","-12.2","-4.4","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-08","-6.9","-13.4","0.8","-12.6","6.3","-12.2","-4.6","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-09","-6.9","-13.4","0.7","-12.6","6.1","-12.2","-4.7","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-10","-7.0","-13.4","0.5","-12.6","5.9","-12.3","-4.9","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-11","-7.0","-13.4","0.3","-12.7","5.7","-12.3","-5.1","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-12","-7.0","-13.4","0.1","-12.7","5.5","-12.3","-5.3","-12.1"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-13","-7.0","-13.3","-0.1","-12.7","5.3","-12.3","-5.4","-12.2"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-14","-7.0","-13.3","-0.2","-12.7","5.2","-12.3","-5.6","-12.2"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-15","-7.0","-13.3","-0.4","-12.7","5.0","-12.3","-5.8","-12.2"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-16","-7.0","-13.3","-0.6","-12.7","4.8","-12.3","-5.9","-12.2"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-17","-6.9","-13.3","-0.7","-12.8","4.7","-12.4","-6.1","-12.2"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-18","-6.9","-13.3","-0.9","-12.8","4.6","-12.4","-6.3","-12.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-19","-6.9","-13.3","-1.1","-12.8","4.4","-12.4","-6.4","-12.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-20","-6.9","-13.3","-1.2","-12.8","4.2","-12.4","-6.6","-12.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-21","-6.9","-13.3","-1.3","-12.8","4.1","-12.4","-6.8","-12.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-22","-6.9","-13.3","-1.5","-12.8","3.9","-12.4","-6.9","-12.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-23","-6.9","-13.3","-1.6","-12.8","3.8","-12.4","-7.1","-12.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-24","-6.9","-13.3","-1.8","-12.8","3.7","-12.4","-7.2","-12.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-25","-6.8","-13.4","-1.9","-12.8","3.6","-12.3","-7.4","-12.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-26","-6.8","-13.4","-2.1","-12.8","3.4","-12.3","-7.5","-12.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-27","-6.8","-13.4","-2.2","-12.7","3.3","-12.3","-7.7","-12.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-28","-6.8","-13.4","-2.3","-12.7","3.2","-12.2","-7.8","-12.3"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-29","-6.8","-13.4","-2.4","-12.7","3.1","-12.2","-7.9","-12.2"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-30","-6.8","-13.4","-2.5","-12.6","2.9","-12.1","-8.0","-12.2"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","12-31","-6.8","-13.4","-2.6","-12.6","2.9","-12.1","-8.1","-12.2"
"USC00195175","NATICK, MA US","01-01","-7.4",,"-3.2",,"2.0",,"-8.4",
